Author,Date,Text,Polairty,Subjectivity
derpypersons,2019-02-20 07:49:51,why does haseul remind me of my crush? i feel like thats the only reason i fell in love with her even more :/,0.1875,0.775
KilohanaKona,2019-02-20 07:50:24,@ifindkarma @juliettekayyem @Coalminetweety @donlemon @CNNTonight @AshaRangappa_ @renato_mariotti I am responsible https://t.co/Rzvc96Od8F,0.2,0.55
linnnnnette,2019-02-20 07:50:26,I swear I feel like Im breaking a law when I wear my cheeky ass bikinis on the mainland,0.0,0.0
SirSkippp,2019-02-20 07:50:30,Ohio state vs Michigan football is the best rivalry in all of sport.,1.0,0.3
FabulousTripleA,2019-02-20 07:50:30,#Motivation https://t.co/inGe4F81BP,0.0,0.0
Raggehtweets,2019-02-20 07:50:43,Why are both parents avoiding my calls ? are they doin something? Do they hate me .. Im so cuzz confused man,-0.6000000000000001,0.8
newmanhawaii,2019-02-20 07:50:44,"Join us for the weekly Wednesday Night Candlelight Mass at 9:00 pm.  We begin with #LectioDivina and #FaithSharing, https://t.co/oCEYzT0sxY",0.0,0.0
heyimcedric,2019-02-20 07:50:45,im fUCKED up,-0.6,0.7
telemal,2019-02-20 07:52:01,Yes! I wish him well and much success,0.3,0.0
maraiahmner,2019-02-20 07:52:04,@ashhpakelee I know and thats why Im forever grateful for you ,0.0,0.0
Josecafeto,2019-02-20 07:52:06, https://t.co/dYqdzz4rRc,0.0,0.0
chad_gomes,2019-02-20 07:52:19,!!!!!!,0.0,0.0
lexis_lam,2019-02-20 07:52:21,Do you think when #CassieRandolph watches this back and realize she made these girls feel like shit bc they were be https://t.co/PU9OppCQ3O,-0.1,0.4
Raggehtweets,2019-02-20 07:52:23,Ima jus come whether they like it or not,0.0,0.0
jbelkosky,2019-02-20 07:52:44,Yay out of work til March 3rd https://t.co/9XFgOmXpCa,0.0,0.0
AnnieReeves_,2019-02-20 07:52:58,To say Im blessed would be an understatement of epic proportions! Mahalo! @ Maui https://t.co/MZVFEnte1Y,0.15625,0.4
allkinecrossfit,2019-02-20 07:52:59,"""Biggest plus is meeting this group of really cool people! As an introvert, it took a while for me to get comfortab https://t.co/Whq0kBT6Nv",0.4375,0.65
Silababbyy12,2019-02-20 07:53:47,Waiting for marcus in the truck with Uriah &amp; im singing my heart out &amp; this toddler screams stop stop  faka we fighting ctfu ! Kae,0.0,0.0
lu_morenooo,2019-02-20 07:53:53,I am mesmerized by this moon,0.0,0.0
TeachinginHI,2019-02-20 07:53:59,@psmmaui @MiliLaff Welcome to Twitter!,1.0,0.9
UnkieOtis,2019-02-20 07:54:19,June 6th. Yup. Normandy.,0.0,0.0
kaleo_pinto,2019-02-20 07:54:24,boy oh boy this leather got me ,0.0,0.0
TeachinginHI,2019-02-20 07:54:34,@MiliLaff @ChrisBIlimaWay @ckschoolsupport @HIDOE808 @IlimaSchool @HAMLE808 Wearing @IlimaSchool colors nonetheless. ,0.0,0.0
shaotamon,2019-02-20 07:54:42,All the coupon pages I follow are posting all the 90% off stuff at target and I wanna go shopping soooooo bad ,-0.6999999999999998,0.6666666666666666
kaaaaaatleeen,2019-02-20 07:54:43,Dammit I hate it when I got no data ,-0.8,0.9
StanleyG00d,2019-02-20 07:55:04,#LuckyWeLiveHawaii https://t.co/PMqKV7ZliL,0.0,0.0
kathleenah16,2019-02-20 07:55:30,Yung feeling na may pera kana sana pambili ng pagkain na gusto mo kaya lang wala dito ,0.0,0.0
larryheim,2019-02-20 07:55:30,Not very!,-0.125,0.3
BlueTurbanStone,2019-02-20 07:55:47,#video #Hawaii #kona #hilo #bilderberg #banksters #WW3 #War #peace #USA #rockstar #rap #metal #trap #hiphop #jazz https://t.co/rmobZzS7Ra,0.0,0.0
GFrackers,2019-02-20 07:55:50,https://t.co/JNhZyBgt73,0.0,0.0
_eamosa,2019-02-20 07:55:55,If you watched Life of Kylie then you know how shocking this is cuz theyre soooooooo close,-1.0,1.0
TeachinginHI,2019-02-20 07:56:12,"@EdTechnocation @HAMLE808 @MiliLaff @AMLE Wow, thanks for sharing!",0.175,0.6
elemus1995,2019-02-20 07:56:13,@TaylorTwellman when is the next @MLSRewind ??,0.0,0.0
ohmysaru,2019-02-20 07:56:21,4,0.0,0.0
_marreh,2019-02-20 07:56:23,DUDE TODAYS SUNSET WAS SOMETHING ELSEpeoples snapchats are wowing me right now #MAUIONLY,0.2857142857142857,0.5357142857142857
Squeaky260,2019-02-20 07:56:42,@DebraKi53686485 @FABSITEUK Aw Maaaan ... I'm at 3  ,0.0,0.0
MarisssaTee,2019-02-20 07:56:59,"I just learned what a digital perm is, and now I really want a digital perm.",0.06666666666666667,0.06666666666666667
Oahu_Raider808,2019-02-20 07:57:02,"@rjohnson175 Dont hate it .... but it deserves obvious criticism ... I get it every time Im back in Cali, nostalg https://t.co/G66H68B1Ma",-0.26666666666666666,0.4666666666666666
aveboar,2019-02-20 07:57:28,We luv da tiny pool (and sunny days)  #AdventuresofMeelsandVivi #MeanMugginMeels #ViviBear #bigbaby #lilmeels https://t.co/8f8BXL1ZWj,0.0,0.5
lexis_lam,2019-02-20 07:57:29,@TheOnlyCayote I heard they eat before the dinner scenes bc the mics pick up all the chewing. So after that dinner https://t.co/Yq61MdtGaK,0.0,0.0
HPHCareers,2019-02-20 07:57:32,"Want to work at Wilcox Medical Center, Lihue, HI? We're hiring in Lihue, HI! Click for details: https://t.co/M8zndN5fC8 #RN #scrublife",-0.0625,0.05
nexuspong,2019-02-20 07:57:38,@SCReviewsmang https://t.co/iMUWIHEccF,0.0,0.0
AngryScreed,2019-02-20 07:57:48,"@Not2Bor @mishtal Just because Israel has dozens of Mosques, Sharia Courts and the Bahai's world headquaters doesn' https://t.co/4nLoPUw6cJ",0.0,0.0
Hiro398I,2019-02-20 07:58:00,@nomu3411 @ynur03_8 ,0.0,0.0
jayzellem,2019-02-20 07:58:18,@tichelleyy ill get married when you get pregnant,0.027777777777777773,0.5833333333333334
OldFatTarzan,2019-02-20 07:58:45,@headass_dad @TrumpsareNazis https://t.co/hpU1LNbR3W,0.0,0.0
Elizabeth_Saia,2019-02-20 07:59:07,"@vaegaloia seriously. or if its a snap @ school using them bathroom mirrors it be go to class, smh",-0.3333333333333333,0.6666666666666666
makaela_koutz,2019-02-20 07:59:09,so much to look forward to ,0.2,0.2
EdwinaReyesMFT,2019-02-20 07:59:31,"Hook LLC is centrally located in Waipio Gentry on Oahu.  Our team consists of a Psychologist, Licensed Marriage &amp; https://t.co/ACcSFrpTv1",0.0,0.25
callmebongbong,2019-02-20 07:59:57,#Sagittarius https://t.co/G4FL6fdyQe,0.0,0.0
biamaevillejo,2019-02-20 08:00:08,watching my mans play fortnite is the funniest thing ever bruh im getting shot at. ,0.0,0.0
BlueTurbanStone,2019-02-20 08:00:08,#Hawaii #kona #hilo  #bilderberg #banksters #WW3 #War #peace #USA #rockstar #rap #metal #trap #hiphop #jazz #poetry https://t.co/ppLaKRo3lm,0.0,0.0
Oahu_Raider808,2019-02-20 08:00:09,@lodgepolepines @paopao619 I use this one  for the Shaka .... being that I dont try to make the Shaka my own and https://t.co/aulQweaUc6,0.6,1.0
mwilsonlbsu,2019-02-20 08:00:11,"Essentials when visiting Kauai for @Joe_Fryer_ 
1) sunscreen 
2) board shorts 
3) escape raft  https://t.co/PgcJzuww3h",0.0,0.0
lewalanik,2019-02-20 08:00:39,i miss my bitch,0.0,0.0
brothajayr,2019-02-20 08:00:45,"Eenie, Meenie, Miney, Mo.... whom which is the biggest Foe!",0.0,0.0
fvckitschrisa,2019-02-20 08:00:45,@1Thomas_ straight up,0.2,0.4
emilytittnich,2019-02-20 08:00:50,high fived Adam Sandler at work today yessah,0.16,0.5399999999999999
skylaniiiii,2019-02-20 08:01:02,NOTHING is at it appears,0.0,0.0
Oahu_Raider808,2019-02-20 08:01:08,@rjohnson175 Its good. Not great. The fries belong in the trash.,0.14999999999999997,0.675
Squeaky260,2019-02-20 08:01:39,"@caz_anda Awww, you're so sweet, pandapal  ",0.375,0.775
thatslifekim_,2019-02-20 08:01:40,"Annas stalking me on IG &amp; shes sending me my old pictures &amp; like woah, I was chubby ",0.1,0.2
astrafandango,2019-02-20 08:01:51,@Bravewriting Dukes of Hazard.,0.0,0.0
RyanCanoneoM,2019-02-20 08:01:56,Thank you to the @filamcourier for sharing my story! I hope my story resonates with other #FilAm LGBTQ+ folks. My i https://t.co/GWaNf1YYK4,-0.125,0.375
KilohanaKona,2019-02-20 08:02:05,@ifindkarma @juliettekayyem @Coalminetweety @donlemon @CNNTonight @AshaRangappa_ @renato_mariotti Kellyanne Collie: https://t.co/ZjKPjzcxl5,0.0,0.0
Oahu_Raider808,2019-02-20 08:02:21,@W_0_M_E_N @iH8Nate Jesus,0.0,0.0
skcm22,2019-02-20 08:02:21,I hate my brother   ground for 2 ,-0.8,0.9
chelzlyntilfass,2019-02-20 08:02:28,"I deserve better , I deserve a whole lot better I keep reminding myself that &amp; Ill make sure I get what I deserve",0.24,0.6577777777777778
AngryScreed,2019-02-20 08:02:31,@HusniMu5593 @LSH_101 @rogsonl @StoliMark @crazyma46101800 @Kerpendo @PizzaGateLibya @TickleSean @apricot_and https://t.co/rIXLbvvT5L,0.0,0.0
RyanCanoneoM,2019-02-20 08:02:33,Thanks to my @HSG_HI fam for always supporting me! SHOUTOUT! #HSGHI,0.2953125,0.225
basicallyxkpi,2019-02-20 08:02:57,,0.0,0.0
Matt_Isdat_Chu,2019-02-20 08:02:57,My lord,0.0,0.0
aloharrold,2019-02-20 08:03:13,Ngl if anyone tried this fuckin shit on me I'd punt them and they little friend to the next block over. ,-0.12916666666666668,0.43333333333333335
_daisv,2019-02-20 08:03:13,No surprise there,0.0,0.0
callmebongbong,2019-02-20 08:03:23,"@Eva_Tramell_ 
So who gave you the idea to change your name to your current Twitter name? ",0.0,0.4
drupagud,2019-02-20 08:03:57,getting a damn haircut tomorrow boys,0.0,0.0
yung_nawsty,2019-02-20 08:04:11,Stacking all 2019 ,0.0,0.0
RyanCanoneoM,2019-02-20 08:04:18,Run to your nearest #NorthStar or a doctors clinic in Kalihi for your copy! ,0.0,0.0
kyleseymour,2019-02-20 08:04:27,February Vacation! Pouring rain all day gave way to a beautiful sunset and that iconic Hawaiian rainbow! @ West Maui https://t.co/oC0r6b8l9J,0.7375,0.75
derek_thegoat,2019-02-20 08:04:37,@darianuntalan Ok damn I ask you one time 5 months ago and you still not over it,0.5,0.5
Squeaky260,2019-02-20 08:04:48,@kookie_hen1966 Lookit that happy recruit   You get all the bestest visitors  ,0.8,1.0
BlueTurbanStone,2019-02-20 08:04:59,#soundtrack #heavymetal #Hawaii #hope #prayer #dreams #prophecy #Bible #revelation #rock #jazz #hiphop #protest https://t.co/JoWpYxsnFq,0.0,0.0
pluix_,2019-02-20 08:05:00,Just posted a photo @ Dr Russell Tacata's Clinic https://t.co/VwRM1sMA5Q,0.0,0.0
pluix_,2019-02-20 08:05:36,I could b #aloha #pluix #iFlyAlaska @ Dr Russell Tacata's Clinic https://t.co/8rn9ER7mMG,0.0,0.0
Squeaky260,2019-02-20 08:05:45,"@gdavies683 Have an awesome day, Gareth  ",1.0,1.0
Hiro398I,2019-02-20 08:06:04,@ynur03_8 @nomu3411 ,0.0,0.0
EveningOfTheDay,2019-02-20 08:06:12,@sedlr_ Los 7 Devastados.,0.0,0.0
lexis_lam,2019-02-20 08:06:23,Okay is Cassies real personality not shinning thru right now as she constantly insults people and gets super angry https://t.co/FCovfmVP0O,0.1365079365079365,0.555952380952381
MollyA916,2019-02-20 08:06:35,@Type_SexyFlowS @_Benji53 MY HEART,0.0,0.0
lexis_lam,2019-02-20 08:06:43,I dont know why this episode is ruling me up so much but dang these fakeeeeeeee girls,0.2,0.2
Squeaky260,2019-02-20 08:06:50,"@999Control Hope you have an awesome ""weekend""   Aloha",1.0,1.0
habeebszn,2019-02-20 08:07:07,I want to sleep but my brain wont stop talking to itself,0.0,0.0
hitsuji_ken,2019-02-20 08:07:08,@MamoGC8D48D ,0.0,0.0
hitstreak,2019-02-20 08:08:11,@FRANA_OW https://t.co/kxv4GixqLw,0.0,0.0
TeachinginHI,2019-02-20 08:08:20,@RyanCanoneoM I NEED a COPY. Please!,0.0,0.0
skyrimaddict182,2019-02-20 08:08:41,"you aint a @shanedawson fan if you werent there from the START 

Shanaynay - Drive Thru [[Ghetto]] https://t.co/QmfYuRr8JC",0.0,0.0
Emsklee,2019-02-20 08:08:46,You and me both :(,-0.75,1.0
AnneMurata,2019-02-20 08:08:51,@MrDane1982 @ChellOwens Good! ,0.875,0.6000000000000001
Squeaky260,2019-02-20 08:08:57,@BomberHarris8 Mum is a saint ... ,0.0,0.0
kaikaikaisauce,2019-02-20 08:09:09,"The moon tonight #teampixel @ Honolulu, Honolulu, Hawaii https://t.co/jAZkUra6mL",0.0,0.0
SouthSydeShawty,2019-02-20 08:09:13,"I need to get a fucking vibrator or something, no more kids",-0.425,0.65
LeahEspinueva,2019-02-20 08:09:17,"Next level training. Training the trainees to think outside the box! 

#THEModernOPC #DiamondHawaii #LifeAtDiamomd https://t.co/oAnE4q6vin",0.0,0.025
PrimeSportsHI,2019-02-20 08:09:35,The Holosun HS510C represent the fact that you can get a great optic without breaking the bank.  It features a open https://t.co/3VoBZh6w1V,0.4,0.625
Ella_97,2019-02-20 08:10:02,@Laynersss my girl!!! happy birthday  missing you!,0.275,0.525
JoshuaPorterfi2,2019-02-20 08:10:04,@sugaapiehoney_ @venussinfurrss You and me both lol,0.8,0.7
salonwax5,2019-02-20 08:11:25,I See. full moon thats way ,0.35,0.55
bigdasss,2019-02-20 08:11:32,Im up.,0.0,0.0
bigdasss,2019-02-20 08:11:51,I wonder if anika is in love..,0.5,0.6
lilcr0issant,2019-02-20 08:11:52,Me: *still developing my damn training+ agrees to attend and speak at all of the things this year+reading til my ey https://t.co/5bMgDtOoZf,0.0,0.0
lilcr0issant,2019-02-20 08:11:53,I also want to add that I always have to re-read things at least a million time cuz I dont fully understand or grasp it the first time,-0.024999999999999994,0.3666666666666667
hikaayy,2019-02-20 08:11:54,"face masks w my baby girl in Hawaii , can life get any better?",0.5,0.5
JesusJohnSheila,2019-02-20 08:12:26,@jairbolsonaro #QuemMandouMatarBolsonaro,0.0,0.0
derek_thegoat,2019-02-20 08:12:34,You was mad at me for posting shit had me focused on jus you for a minute jus to go and cut ties like that?? Yeah aight,-0.4125,0.9
Hiro398I,2019-02-20 08:13:07,@ynur03_8 @nomu3411 ,0.0,0.0
rxaeyya,2019-02-20 08:13:28,this is actually entertaining,0.5,0.7
hfghawaii,2019-02-20 08:13:49,"Across the country, High School Wrestlers prepare for their State Scholastic Wrestling Championships this week! 
To https://t.co/PITBsE9xrd",0.2,0.5399999999999999
sheenbean16,2019-02-20 08:13:52,If I call you boo dont feel special I call everybody boo lmao,0.47857142857142854,0.7857142857142857
Gonzal_Kimberly,2019-02-20 08:13:51,Back to my most favorite place ever https://t.co/TiHhhDqFZj,0.3333333333333333,0.5
nyssabarfield,2019-02-20 08:14:08,Yall got me fucked up,-0.6,0.7
USA4USAfrica,2019-02-20 08:14:18,#soundtrack #heavymetal #Hawaii #hope #prayer #dreams #prophecy #Bible #revelation #rock #jazz #hiphop A Complete I https://t.co/aFSRMlFBEQ,0.1,0.4
Squeaky260,2019-02-20 08:14:26,"@WeatherDog3 Awesome Pawsome, furpal  Proud of ya - that took a lot of effort    Aloha",0.9,1.0
lilcr0issant,2019-02-20 08:14:30,@mykalita_ @tittahbyte Love u both tooooo  I have the baddest fiercest bbs in my life,0.5,0.6
alexiishamilton,2019-02-20 08:14:37,my older guy friend just read my entire life  said i was a hopeless romantic,0.05555555555555555,0.4861111111111111
praiseepaaul,2019-02-20 08:14:43,@kolohexcolbie getting all excited talking about calculators nerd,0.375,0.75
CarmichaelDave,2019-02-20 08:15:01,@excusemeholmes All good,0.7,0.6000000000000001
shadeauv,2019-02-20 08:15:09,damn 5 mfs really just told me I play too much  NAH,0.2,0.2
nyssabarfield,2019-02-20 08:15:16,I dont feel appreciated...,0.2,0.1
kmf2_maile,2019-02-20 08:15:20,"

~~~

#
# https://t.co/JeKYO1DRpw",0.0,0.0
LadiesWhoLeague,2019-02-20 08:15:36,,0.0,0.0
XHQHEADQUARTERS,2019-02-20 08:15:50,I was rly trynna run....   https://t.co/aJxo5btw6o,0.0,0.0
QAInfoTech,2019-02-20 08:15:58,Get end to end #SoftwareTestingServices @QAInfoTech- Feel free to consult our experts for #FunctionalTesting https://t.co/NJnvLUWyMJ,0.4,0.8
astrafandango,2019-02-20 08:15:59,"@maydaymindy9 I agree. For me, Bernie is  irrelevant.",-0.5,1.0
Squeaky260,2019-02-20 08:16:01,@Harryslaststand That shatters my heart ... ,0.0,0.0
hehawaiiau,2019-02-20 08:16:05,@realchrissyg @Alex_Verbeek @lnebres @KonaPanioloGirl @LeanOnAndLead @kalliek @MsWong68 @Billbrowder @joshrogin https://t.co/vLXg0BoUC1,0.0,0.0
habeebszn,2019-02-20 08:16:27,catch yall in the a.m my peeps,0.0,0.0
laanimoo,2019-02-20 08:16:39,deleting all the pictures and videos when you get out of a toxic relationship is so satisfying.,0.5,1.0
Rachelbluhhh,2019-02-20 08:16:43,Im 90% there of getting my face tattoo finally. Theres just so much thinking to do. I been wanting one since I was fourteen.,0.1,0.6
BlueTurbanStone,2019-02-20 08:17:10,#soundtrack #heavymetal #Hawaii #hope #prayer #dreams #prophecy #Bible #revelation #rock #jazz #hiphop A Complete I https://t.co/Rpc93t6yug,0.1,0.4
ItsBalde,2019-02-20 08:17:12,My economics teacher explained this to us early on in college and the facts didnt really make headway until candid https://t.co/bFx0oKmUiU,0.3,0.43333333333333335
_daisv,2019-02-20 08:17:24,Disappointed but not really surprised,-0.4,0.825
hoihoisado,2019-02-20 08:17:26,"Im still no jerseys til dresses, but Im supporting OWL by buying skins...Ive bought all the skins for Mei and Me https://t.co/JF3EjCJGyz",0.25,0.25
Redleg94,2019-02-20 08:17:46,Major Country ? Bernie Sanders going full dog whistle . Might as well be saying you people.... #racist... these https://t.co/IrWGXaQ45U,0.20625,0.525
marinomura1,2019-02-20 08:17:52,I wanna go back to London ,0.0,0.0
USA4USAfrica,2019-02-20 08:17:53,"#soundtrack #heavymetal #Hawaii #hope #prayer #dreams #prophecy #Bible #revelation #rock #jazz #hiphop Khaliya: ""LS https://t.co/WBJ9B6Hncb",0.0,0.0
Maru1525,2019-02-20 08:18:26, https://t.co/cnbkg6Xc4x,0.0,0.0
TeachinginHI,2019-02-20 08:18:42,@RyanCanoneoM Yay!!!!,0.0,0.0
NekoguruiGorira,2019-02-20 08:19:29, https://t.co/8u4J6loQPt,0.0,0.0
bigdasss,2019-02-20 08:20:48,"@Simply_Shamaria If were including the resumes, the dollars will increase. Cant compare to Brady bc we KNOW hes https://t.co/R2dzBoEUsI",0.0,0.0
hailey_borge,2019-02-20 08:21:12,I HATE the people I work with,-0.8,0.9
babehmaya,2019-02-20 08:21:15,"like jasmine said, THIS IS MY MF COUSIN. WTF YOU THINK I GONNA DO, GET FUCKED IN THE ASS BY HIM? stop trippin alrea https://t.co/lSQIuTz8hD",-0.55,0.85
riceeater420,2019-02-20 08:21:28,@Devan_Julian_ Lmao youre being too supportive ,0.55,1.0
carl_matsuda,2019-02-20 08:21:41,Sad to see all the attention go away,-0.5,1.0
BlueTurbanStone,2019-02-20 08:21:47,#hawaii #kauai #oahu #maui #hilo #kona #visithawaii #honolulu #bigisland  #aloha #bigislandhawaii #Hawaii https://t.co/b3yxEJ8iMc,0.0,0.0
ROOKEROYAL,2019-02-20 08:22:07,"#Joyce #Wrice #MercedesCampaign #PYT 
#doglover #JoyceWrice #RocketScience  just flows still my favorite #rnb track https://t.co/KYAPxXfKBq",0.5,1.0
xoanggelj,2019-02-20 08:22:40,girl you only know how to say sumtn when im not there but when i was there you couldnt say shit sis so shut ya trap,-0.1,0.9
JesseCapalbo,2019-02-20 08:22:43,I love having like 8 pillows on my bed so I can basically turn it into a nest when I go to sleep,0.5,0.6
LorynLulu,2019-02-20 08:22:43,Obsessed with my @spenserlittleart custom #Shaka earrings  #powwowhawaii #art #kakaako #hawaii @47 https://t.co/VwpLVyRgxA,-0.5,1.0
cranevl,2019-02-20 08:22:49,@DonaldJTrumpJr Says the overgrown man-child who deserted his own family just like his dad deserted him.,0.6,1.0
nyssabarfield,2019-02-20 08:23:08,"Men take women for granted thinking theyd always come back, but this time we wont hesitate to leave you for good",0.35,0.30000000000000004
MarketSourceJob,2019-02-20 08:23:13,"Join the MarketSource team! See our latest job opening here: https://t.co/nfLujIE21O #Retail #Kahului, HI",0.5,0.9
hitstreak,2019-02-20 08:23:20,@RiotMorello What's your go-to order?,0.0,0.0
chaikaa_,2019-02-20 08:24:00,A Blunt Sounds G Rn ,0.0,0.0
JRHuncho_,2019-02-20 08:24:01,@lyricalmyrical3 No,0.0,0.0
creatia,2019-02-20 08:24:08,@livelygames Waiting for Collaboration?,0.0,0.0
hitstreak,2019-02-20 08:24:16,I've been on Oahu for a week. It's been a great trip but I already miss working and I miss my team.,0.8,0.75
Kulanakila_,2019-02-20 08:24:36,"Those two hello kitties kicked my ass on Saturday, who do I think I am",0.0,0.0
babehmaya,2019-02-20 08:25:04,real shiiit,0.2,0.30000000000000004
Rdmerrittusa,2019-02-20 08:25:09,So very true.,0.45499999999999996,0.8450000000000001
_daisv,2019-02-20 08:25:20,Never stray from your gut feeling,0.0,0.0
shaylahaukea,2019-02-20 08:25:36,I refuse to give any effort when soemone is still unsure about what they want,0.0,0.0
JomaelOrtiz,2019-02-20 08:25:42,@baddacy Tienen un  de verdad. Estn a otro nivel,0.0,0.0
BlueTurbanStone,2019-02-20 08:25:47,"#soundtrack #heavymetal #Hawaii #hope #prayer #dreams #prophecy #Bible #revelation #rock #jazz #hiphop 
The Most Im https://t.co/jjq3a9sOpr",0.5,0.5
jennydiem,2019-02-20 08:26:06,Its week 5 and Im already counting down the days until the semesters over (84 days)  https://t.co/Uyy7SpkHDC,-0.15555555555555559,0.2888888888888889
_marreh,2019-02-20 08:26:11,someone needs to teach me how to save money....,0.0,0.0
creatia,2019-02-20 08:26:17,@DemocracyJourno The Bullshit Singularity?,0.0,0.0
XHQHEADQUARTERS,2019-02-20 08:26:27,*screams bloody murder* the neighbor does know my name ...  https://t.co/oJ1c3gg4Nl,-0.8,0.9
TheProject_21,2019-02-20 08:26:38,Random Thought: I miss them MTV classic shows especially silent library ,-0.11111111111111112,0.2888888888888889
lilcr0issant,2019-02-20 08:26:41,Wait why do I know so many Taurus + libra relationships ?!?!?!,0.9765625,0.5
joshmendi2,2019-02-20 08:26:53,Havent had my me time in awhile! ,0.0,0.0
Emmanem88,2019-02-20 08:29:12,"This is becoming extra annoying. Do these big, corporate firms not have sensible PR folks to ok their ads before pi https://t.co/3JpHLQ5vdd",0.024999999999999994,0.4083333333333334
GILLYBOMBA,2019-02-20 08:29:30,Signs Everywhere :) https://t.co/HAgfNzuW3q,0.5,1.0
skyrimaddict182,2019-02-20 08:29:42,this me @ibcheta,0.0,0.0
Gionosai,2019-02-20 08:30:02,This reminds me of @ThomasEWoods. Well there are some exceptions but you get the point. #PresidentsDay https://t.co/ceCUoS2aeQ,0.0,0.0
zaeshakt,2019-02-20 08:30:24,lol u really cant trust anyone ,0.5,0.44999999999999996
waka_,2019-02-20 08:30:30,Congratulations100,0.0,0.0
bigdasss,2019-02-20 08:30:32,I have a chocolate chip muffin here and I cant wait to indulge!,0.0,0.0
ShiromaNorvia,2019-02-20 08:30:33,"Sam Smith, Normani - Dancing With A Stranger (Lyrics) https://t.co/D2f8t5DyGc  https://t.co/hleGraclSu",0.0,0.0
Dntbejelli_,2019-02-20 08:30:49,,0.0,0.0
iamjordanhicks,2019-02-20 08:30:56,,0.0,0.0
playboiihawaii,2019-02-20 08:31:18,Honestly Im tired of you fucking plug ass bitches tryna ruin my life got a problem run tf up https://t.co/bP7U5CAyDm,-0.5,0.75
shhmoodboiirayy,2019-02-20 08:31:46,im depressed oh wells it is what it is . :),0.5,1.0
chelzlyntilfass,2019-02-20 08:32:01,They always sorry when you find out but aint sorry when you dont know,-0.5,1.0
TeachinginHI,2019-02-20 08:32:20,@mrserinmedeiros So relatable  https://t.co/kBhpML9Par,0.0,0.0
devynfiesta,2019-02-20 08:32:38,@xlove_alana Breast milk coming from the most perfect set of boobs,0.75,0.75
creatia,2019-02-20 08:32:40,@loondale Still. The decision to start an investigation on the pres was a group effort. Lots of folks knew. If he b https://t.co/olRhntOXj4,0.0,0.0
devynfiesta,2019-02-20 08:32:49,@xlove_alana Thats my guess,0.0,0.0
VINCITIVITY,2019-02-20 08:32:57,@iilorraiiine I wasnt the one that broke glass,0.0,0.0
lo_charpentier,2019-02-20 08:33:07,Jordyn Woods fumbled the greatest bag of all time,1.0,1.0
VINCITIVITY,2019-02-20 08:33:39,Tired ,-0.4,0.7
zaeshakt,2019-02-20 08:33:39,@kalaniwofford ,0.0,0.0
bpchic77,2019-02-20 08:33:47,@MissKordelia,0.0,0.0
bigdasss,2019-02-20 08:33:51,waiting to board my flight.,0.0,0.0
OahusVeryOwn,2019-02-20 08:34:34,When #CuffingSeason goes wrong,-0.5,0.9
bradleyryanV,2019-02-20 08:34:40,I really want to move back to Hawaii. Who wants to convince my family to come with?,0.13333333333333333,0.10000000000000002
simplymako,2019-02-20 08:35:33,joyce betta get betta before we leave for Kauai friday,0.0,0.0
SpyHI,2019-02-20 08:35:34,@nekachoo That red duster ,0.0,0.0
carl_matsuda,2019-02-20 08:36:23,,0.0,0.0
derek_thegoat,2019-02-20 08:36:50,@elidashan Females be trickin dog,0.0,0.0
____JULIANM2,2019-02-20 08:37:04,Funny story......... alcohol and I dont get along anymore,0.25,1.0
Mega_Meat_,2019-02-20 08:37:46,@lifeasnatasha Lmfaoooo,0.0,0.0
shhmoodboiirayy,2019-02-20 08:38:22,i love that his name is ray please someone do this to me LOL this would be an interesting experience haha,0.5,0.5249999999999999
Kapiolani928,2019-02-20 08:38:24,My husband always fills up my @HydroFlask and its empty majority of the time he picks it up. ,-0.1,0.5
Mdonsbach11,2019-02-20 08:38:56,You can move on but deep down there is always going to be that ex that still has a part of you... i want that fucking part back bitch,-0.18888888888888888,0.37222222222222223
chansackz,2019-02-20 08:39:27,All my friends wanna play is appendix and I suck at that shit so Im tryna play some foreskin ,-0.2,0.8
MariaGronowski,2019-02-20 08:39:34,@pauljaredtom Youre welcome sweetie and thank you ,0.8,0.9
lei_joanna,2019-02-20 08:39:36,I messed up!,0.0,0.0
bigdasss,2019-02-20 08:39:51,"Hawaii was refreshing, dont get me wrong, but the Big Island was slow.",-0.07500000000000001,0.6
iamjordanhicks,2019-02-20 08:40:22,Accident ,0.0,0.0
melissareiko,2019-02-20 08:40:51,kaylee sent me this screenshot from her conversation w her dad........ https://t.co/3BQwvkIjNw,0.0,0.0
wecelli,2019-02-20 08:40:52,@Rosie @MMFlint #BidenHarris2020,0.0,0.0
rachielove,2019-02-20 08:41:16,"A rainy day in Hawaii is still a pretty great day in Hawaii.  We visited the @bishopmuseum, had lunch at https://t.co/i46LpCm4uk",0.525,0.875
praiseepaaul,2019-02-20 08:41:20,"@kolohexcolbie Frick, me too",0.0,0.0
luh_vhet,2019-02-20 08:41:37,Why am i so tired all day then its time for bed and my brain is just https://t.co/jxyJqsPNvW,-0.4,0.7
tyrajm_23,2019-02-20 08:41:51,Ha cool.,0.35,0.65
wecelli,2019-02-20 08:41:54,"@piersmorgan @trumps_feed @ArianaGrande She said, ""Who said it?"".",0.0,0.0
shailaxmarie,2019-02-20 08:42:09,Omg why am I crying,-0.2,0.6
Mdonsbach11,2019-02-20 08:42:12,,0.0,0.0
danikaarose,2019-02-20 08:42:12,My sweetest love,0.5,0.6
